listCategories,100,17,5,33,3,374,0.0,9.045680687471732,5.450375961103573
listMovieByCategory,100,26,16,51,9,210,0.0,9.353661958656815,339.49043003460855
viewCart,100,11,5,27,3,84,0.0,9.402914903620122,14.875705218617771
searchMovie,100,529,16,71,8,6974,0.0,9.404683532399133,373.59737962005084
searchUser,100,31,23,47,12,177,0.0,14.579384749963552,729.2255157457355
signInUser,100,9,5,24,3,70,0.0,14.727540500736376,12.642097754050074
TOTAL,600,104,13,43,3,6974,0.0,53.990821560334744,1161.5232441734906
